,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength
122,29.037376000000002,0.26928118,22.92934,25.710855,35.157482,12.228142,497.5946,631.3806,318.88802999999996,355.37054,0.30175197,0.7210278,0.062483486,0.27833846,0.5154095999999999,0.45292609999999994,4.838179,2.9770622,2.1493257999999997,1.1109893,0.029723695,1.9657584,1.561866,0.58276606,2.7259965,1.0874686000000002,0.24708328,44.673714000000004,23.374794,0.874654,867.2261,0.34602659999999996,1243.4073,0.28931588,-160.13306,-0.48734233,1815.7465,0.16274574,-157.684,-0.49737182,2898.4878,0.13716170000000003,-160.54918,-0.45913363,-5.822649500000001,-1.1500508,16.847595000000002,0.6006657,0.095004335,0.23983110000000002,-0.0005730726,-30.95065,-3.9464693,13.01489,0.10003189999999999,0.009735284,2.8529086,2.190052,0.09152542,0.08317458,0.37574074,0.35430995
123,25.211689,0.20244949,22.640823,23.080315,26.301468,3.6606445,225.16942000000003,157.35278,104.059235,87.70865,0.23915587,0.69864434,0.07835162,0.20820849,0.37611645,0.29776484,3.837689,2.4673637999999998,1.7654234,0.6828911999999999,0.010004691,1.1808829,1.4110432,0.64283365,3.3628612,0.55104893,-2.3699502999999997,-4.084655000000001,26.77869,0.64880425,758.067,0.36573443,1278.6996,0.16642973,-175.1081,-0.37674564,1735.6758,0.18075652,-174.42203,-0.37567177,2908.5896,0.12499232,-176.99725,-0.33492494,-8.34355,-0.6167256999999999,23.462421,0.5422193000000001,0.11845558,0.2525979,-0.010346201,-1.6489078000000001,-5.7698116,15.457732,0.110875584,0.0071145017,3.4334763999999995,1.4430015,0.081999995,0.06838128,0.65555555,0.46712145
124,30.767187,0.20258242,26.613207,29.557537,31.824238,5.211031,646.82794,819.8937400000001,151.6447,184.62251,0.29311386,0.90495825,0.031757776,0.23177366,0.5613132,0.52955544,6.126594,3.168259,4.247094000000001,2.753895,0.016939716,1.0205276,1.6190678,0.67611086,3.060818,0.93792504,-1.5459346999999999,-5.4892783,21.78515,0.8623414,761.0060000000001,0.35756811,1356.405,0.17577612,-155.14323000000002,-0.5278984,1691.6364,0.1301819,-154.09305,-0.52359396,2733.594,0.11625242,-158.1454,-0.46680602,-5.228287,-1.1991313,16.904282000000002,0.637089,0.08152073,0.36124057,-0.013908776000000001,-1.2288583999999998,-2.049557,10.865148,0.08743213,0.007543551700000001,3.0021443,2.1551723,0.09866667,0.09851339999999999,0.3453333,0.5007377000000001
125,28.761795000000003,0.12107765,25.924501,27.821648,30.950352000000002,5.0258503,189.36571999999998,323.0623,49.910579999999996,46.573242,0.35294768,0.6272209,0.0998909,0.34333238,0.56650376,0.46661288,4.2841973,2.6510022,2.7503724,1.7979879,0.020048194,1.3779476000000002,1.2482725000000001,0.612909,4.753404,0.5794524999999999,2.4386384,3.2422166,29.489855,0.6263344,731.612,0.36857083,1379.3071,0.20880039,-126.72398000000001,-0.73086727,1673.5356,0.16020186,-125.56331000000002,-0.7207084,2741.007,0.13218637,-131.97359,-0.6285949000000001,-8.188221,-0.70033264,22.253298,0.5175683,0.07770771,0.34894747,-0.009535315,-2.0608778,-5.050724,13.724644,0.08283488,0.0027141413,3.085905,2.6800669999999998,0.1346875,0.10885726,0.21151516,0.26937774
126,27.527752000000003,0.15491642,25.581785,26.411926,27.935655999999998,2.3538704,333.975,374.51703,111.06173999999999,110.25458,0.36811206,0.69039935,0.07864705,0.36616084,0.6133564,0.53470933,4.788652,3.3153352999999997,3.1727195,2.1724408,0.015761297,1.4610162,1.1173663,0.63547486,4.261158999999999,0.5919229,-0.6591873,-12.113678,20.789017,0.8337416999999999,669.08203,0.37295476,1360.9805,0.19622347,-133.82551999999998,-0.6835829000000001,1656.2649,0.13911048,-133.99017,-0.6632734,2694.1118,0.115400635,-137.4134,-0.612226,-7.219010000000001,-0.8573190999999999,17.856256,0.60550606,0.065779604,0.38943598,-0.016472042,-0.9464882,-3.6383137999999997,11.564577,0.08429162,0.004723161500000001,2.707475,2.0070837,0.16323529,0.14168566,0.30571428,0.46284395
127,27.535812,0.24407199999999998,24.574337,25.108791,26.401958,1.8276215,252.32066,162.17395,58.99474300000001,39.133896,0.35208407,0.6959723000000001,0.06181067,0.37170679999999995,0.59113336,0.5293227,4.426953299999999,2.850575,3.204862,1.8564631999999999,0.023504173,2.7783818,1.4055146,0.5925493000000001,3.395226,0.8610525,-4.081727,-2.1989136,23.002682,0.82453454,641.3807400000001,0.36432558,1425.4705,0.1766251,-129.27966,-0.71347094,1595.8998,0.13910954,-128.5356,-0.69815147,2696.2805,0.11386259,-134.62025,-0.613594,-7.7113357,-0.81423265,22.02141,0.6427099000000001,0.057523593,0.42328405,-0.014916616,-1.1727405,-3.464186,12.5897455,0.07900452,0.0023574057999999998,3.2032032000000004,2.1126761000000003,0.16857143,0.18310249,0.27136365,0.3360911
128,27.593836,0.24434955,25.133966,25.721420000000002,26.95297,1.819004,65.73033000000001,46.63731,101.40169499999999,222.90872000000002,0.43172264,0.56236625,0.17681235,0.45192602,0.65288126,0.4760689,5.197039,3.1927282999999997,3.0627642,2.0402515,0.015304344,1.470592,1.0137491,0.6313272,5.2103019999999995,0.40620938,-2.9852502,-4.750516999999999,25.195657999999998,0.8991806999999998,606.7842400000001,0.37525640000000005,1381.4338,0.17279997,-101.31414000000001,-0.9378085999999999,1595.2548,0.14152913,-102.73966,-0.8851079,2676.0037,0.12744793,-109.86073,-0.7701276999999999,-9.093074,-0.78182036,22.991938,0.63648534,0.05591192,0.3423153,-0.014963338,-1.2015493999999998,-0.77244145,9.380728999999999,0.07289445,0.005792410600000001,3.3549147000000006,2.4822695,0.19880952,0.1778737,0.18357143,0.25248122
129,32.473495,0.34850687,22.791271,29.855885999999998,42.901367,20.110096,365.31937,196.69301000000002,635.7549,959.5618,0.33493283,0.6440024999999999,0.10961306,0.31178436,0.52743065,0.41781759999999996,4.6433945,2.5527136,2.2639682,1.0624955,0.053909432,1.388367,1.808587,0.5204504,0.64684814,6.9546223,0.72184366,18.925608,23.57082,0.8887004999999999,959.3901400000001,0.28291565,1317.9606,0.47127393,-179.79468,-0.32186106,1852.0729999999999,0.16051584,-175.77719,-0.35471149999999996,2929.5405,0.13592678,-177.56271,-0.32384112,-3.281415,-1.8408616000000002,15.6147995,0.6055971,0.1026778,0.22329822,0.0021027245,9.113096,-3.5307407,13.413808,0.10663052,0.008185621,2.9352902999999997,1.9410976999999998,0.056896552,0.038783524,0.4375862,0.47663078
130,31.069744,0.12761019,28.550451000000002,29.711887,33.490173,4.939722,154.79051,152.05049,21.050352,4.245158,0.30004699999999995,0.96425635,0.03361914,0.19826436,0.61348045,0.5798613,7.784275500000001,5.257852,5.0065465,3.8845415,0.020002771000000003,1.1007391000000002,1.5009745,0.55246794,3.0424162999999997,0.7322841,-0.6503345,-8.882104,19.050507999999997,1.0369532,807.9017,0.2883009,1414.9845,0.20520766,-147.80284,-0.5815638000000001,1710.3136,0.12092376,-146.92683,-0.58017087,2767.6067,0.13833389999999998,-151.12679,-0.52125525,-4.135894,-1.2443116,13.947794,0.5795911,0.08663748,0.22936335,-0.022238543,-0.7592449,-0.43052563,7.7055305999999995,0.08868406,0.009546431999999999,3.2258065,2.2371366000000004,0.109,0.09596353,0.30238095,0.5795145
131,27.127534999999998,0.19509256,23.92592,25.353277,28.474161,4.5482407,337.26886,549.87946,61.05016,86.652885,0.40110245,0.5561642,0.15929888,0.42092840000000004,0.6087146,0.44941568,5.113371,3.4251737999999996,3.4556953999999998,2.171129,0.022564465,2.221953,1.301848,0.67151284,4.7836647,0.5117073000000001,1.2693375,6.834698700000001,36.10223,0.5374385,715.74255,0.31220102,1394.5076,0.1801682,-110.75044,-0.9135200000000001,1698.9021,0.14171277,-113.51647,-0.84229577,2850.6565,0.11501526,-121.949905,-0.7114798000000001,-12.774451,-0.5314555999999999,31.561853000000003,0.4444482,0.09250535,0.23529738,-0.026288155,-0.75795853,-4.6824985,15.738998,0.100231506,-0.0048172227,3.6954712999999995,2.4213748,0.17126437,0.15893903,0.22418603,0.21016307
